bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,book_age,average_rating_author,ratings_count_author,num_books,author_influence,publisher_influence,popular
18844,Flush,Virginia Woolf/Trekkie Ritchie,3.83,0156319527,9780156319522,eng,204,3567,336,10/4/1976,Mariner Books,1976.0,49.0,3.83,3567,1,4.507557584221959,3.933533333333333,0
18846,Virginia Woolf,Hermione Lee,4.26,0375701362,9780375701368,eng,893,2807,113,10/5/1999,Vintage,1999.0,26.0,4.26,2807,1,4.6506977656557,3.8941823899371064,1
18849,The Letters of Virginia Woolf: Volume Six  1936-1941,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.48,0156508877,9780156508872,eng,576,96,2,9/30/1982,Mariner Books,1982.0,43.0,4.445,202,2,4.036184251446158,3.933533333333333,1
18850,On Being Ill,Virginia Woolf/Hermione Lee,4.02,1930464061,9781930464063,eng,63,1083,96,10/1/2002,Paris Press,2002.0,23.0,4.02,1083,1,4.245153390711867,4.02,1
18852,The Years,Virginia Woolf,3.77,0141185325,9780141185323,eng,444,2867,174,2/28/2002,Penguin Classics,2002.0,23.0,3.98,125583,4,5.834106623396798,3.944565217391304,0
18853,The Letters of Virginia Woolf: Volume Four  1929-1931,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.41,0156508842,9780156508841,en-US,480,106,2,5/15/1981,Mariner Books,1981.0,44.0,4.445,202,2,4.036184251446158,3.933533333333333,1
18854,Three Guineas,Virginia Woolf/Mark Hussey/Jane Marcus,3.87,0156031639,9780156031639,eng,352,2423,125,7/3/2006,Mariner Books,2006.0,19.0,3.87,2423,1,4.411581740268751,3.933533333333333,0
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift/Lynd Ward,4.26,0152045732,9780152045739,eng,64,2276,101,11/1/2003,Houghton Mifflin Company,2003.0,22.0,4.26,2276,1,4.587813655931111,4.07125,1
18861,The Eagle (The Lighthouse Family  #3),Cynthia Rylant/Preston McDaniels,4.08,068986311X,9780689863110,eng,64,176,15,10/1/2005,Beach Lane Books,2005.0,20.0,4.11,776,3,4.3288909773342725,4.11,1
18862,The Storm (The Lighthouse Family  #1),Cynthia Rylant/Preston McDaniels,4.18,068984882X,9780689848827,eng,80,445,86,9/1/2003,Beach Lane Books,2003.0,22.0,4.11,776,3,4.3288909773342725,4.11,1
18867,The Art of Maurice Sendak,Selma G. Lanes,4.43,0810980630,9780810980631,eng,258,796,28,9/1/1998,Harry N. Abrams,1998.0,27.0,4.43,796,1,4.357885839749054,3.970666666666667,1
18874,The Poet  the Warrior  the Prophet,Rubem A. Alves,4.43,0334028965,9780334028963,eng,148,27,6,9/28/2002,SCM Press,2002.0,23.0,4.43,27,1,3.35329078916455,4.43,1
18877,The Warrior Prophet (The Prince of Nothing  #2),R. Scott Bakker,3.95,1585677280,9781585677283,en-US,624,10570,221,10/25/2005,Overlook TP,2005.0,20.0,3.9400000000000004,19286,2,5.149878429576561,4.095000000000001,0
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),David Eddings,4.28,0345456327,9780345456328,eng,644,14418,385,8/27/2002,Del Rey Books,2002.0,23.0,4.278333333333333,32684,6,5.646750157291779,3.9145454545454546,1
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,4.39,0345456319,9780345456311,eng,483,7083,140,8/27/2002,Del Rey,2002.0,23.0,4.278333333333333,32684,6,5.646750157291779,4.041625,1
18880,The Younger Gods (The Dreamers  #4),David Eddings/Leigh Eddings,3.34,0446613320,9780446613323,eng,420,4541,85,3/1/2007,Grand Central Publishing,2007.0,18.0,3.715,29686,2,5.1667618132925925,3.9225000000000003,0
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,4.34,0345483863,9780345483867,eng,816,4839,71,8/30/2005,Del Rey,2005.0,20.0,4.278333333333333,32684,6,5.646750157291779,4.041625,1
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,0345483871,9780345483874,eng,528,5457,59,8/30/2005,Del Rey,2005.0,20.0,4.278333333333333,32684,6,5.646750157291779,4.041625,1
18884,Polgara the Sorceress,David Eddings/Leigh Eddings,4.09,0345422554,9780345422552,eng,754,25145,291,12/26/1998,Del Rey Books,1998.0,27.0,3.715,29686,2,5.1667618132925925,3.9145454545454546,1
18888,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley/Davina Porter,4.12,1556908687,9781556908682,eng,14,12,4,4/1/1993,Recorded Books,1993.0,32.0,4.12,12,1,2.96811424335045,4.029999999999999,1
18892,The Forest House (Avalon  #2),Marion Zimmer Bradley/Diana L. Paxson,3.86,0451454243,9780451454249,eng,462,15171,322,4/1/1995,Roc,1995.0,30.0,3.86,15171,1,4.956791506954626,3.9325,0
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.12,0738706124,9780738706122,eng,192,334,2,3/8/2005,Llewellyn Publications,2005.0,20.0,4.12,334,1,3.942868595659509,4.046666666666667,1
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,3.88,0060766743,9780060766740,en-US,432,94,7,5/24/2005,HarperCollins,2005.0,20.0,3.88,94,1,3.444792503592151,4.036875,0
18910,The Parallax View,Slavoj Žižek,4.0,0262240513,9780262240512,eng,433,1027,51,2/10/2006,MIT Press (MA),2006.0,19.0,3.9633333333333334,2973,3,4.658224476996675,4.0,0
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.04,026274015X,9780262740159,eng,188,1316,51,9/8/1992,MIT Press,1992.0,33.0,3.9633333333333334,2973,3,4.658224476996675,3.98,1
18913,The Puppet and the Dwarf: The Perverse Core of Christianity,Slavoj Žižek,3.85,0262740257,9780262740258,eng,196,630,40,8/29/2003,The MIT Press,2003.0,22.0,3.9633333333333334,2973,3,4.658224476996675,3.5300000000000002,0
18923,Zizek: A Critical Introduction,Sarah   Kay,3.46,0745622089,9780745622088,eng,195,37,4,4/29/2003,Polity Press,2003.0,22.0,3.46,37,1,2.9599052840299045,3.8,0
18926,Conversations with Žižek,Slavoj Žižek/Glyn Daly,3.88,0745628974,9780745628974,eng,171,117,1,12/30/2003,Polity Press,2003.0,22.0,3.88,117,1,3.5098348234516887,3.8,0
18929,Marcovaldo,Italo Calvino/William Weaver,3.89,0156572044,9780156572040,eng,128,5813,276,11/16/1983,Mariner Books,1983.0,42.0,3.89,5813,1,4.684036660447635,3.933533333333333,0
18930,The Uses of Literature,Italo Calvino/Patrick Creagh,4.07,0156932504,9780156932509,eng,341,900,32,10/21/1987,Mariner Books,1987.0,38.0,4.07,900,1,4.2146810133944905,3.933533333333333,1
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.85,1580628362,9781580628365,en-US,288,9662,897,3/1/2003,Adams Media,2003.0,22.0,3.85,9662,1,4.816447267511782,3.825,0
18937,In the Beginning...Was the Command Line,Neal Stephenson,3.8,0380815931,9780380815937,en-US,151,6638,329,11/9/1999,William Morrow Paperbacks,1999.0,26.0,3.965,146414,8,5.990205015750397,3.778620689655172,0
18942,The Extraordinary Cases of Sherlock Holmes,Arthur Conan Doyle,4.21,0140367055,9780140367058,eng,277,552,37,6/1/1994,Puffin Books,1994.0,31.0,4.3425,32729,4,5.611951792735388,4.0192000000000005,1
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.53,0060987529,9780060987527,en-US,372,53782,3344,10/3/2000,William Morrow Paperbacks,2000.0,25.0,3.4499999999999997,81921,3,5.396315728435323,3.778620689655172,0
18947,Jane Austen For Dummies,Joan Elizabeth Klingel Ray,4.03,0470008296,9780470008294,eng,362,524,62,8/1/2006,John Wiley,2006.0,19.0,4.03,524,1,4.032648914889476,4.03,1
18952,The Rediscovery of Man,Cordwainer Smith,4.14,1857988191,9781857988192,eng,368,2396,98,5/13/1999,Gollancz,1999.0,26.0,4.14,2396,1,4.543221406442305,3.9442857142857144,1
18956,Homicide: A Year on the Killing Streets,David Simon,4.38,0805080759,9780805080759,eng,646,12071,837,8/22/2006,Holt McDougal,2006.0,19.0,4.38,12071,1,5.148222636246294,4.21,1
18957,The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon/Edward Burns,4.43,0767900316,9780767900317,eng,576,4404,434,6/15/1998,Broadway Books,1998.0,27.0,4.43,4404,1,4.870778097623073,3.869183673469388,1
18959,El Libertador: Writings of Simón Bolívar,Simón Bolívar/Frederick H. Fornoff/David Bushnell,3.84,0195144813,9780195144819,eng,288,7,1,5/15/2003,Oxford University Press  USA,2003.0,22.0,3.84,7,1,2.68246189861594,3.9506666666666668,0
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,188635085X,9781886350854,eng,566,4,0,1/1/2000,Pavement Saw Press,2000.0,25.0,4.25,4,1,2.746460809842219,4.25,1
18963,Morgoth's Ring (The History of Middle-Earth  #10),J.R.R. Tolkien/Christopher Tolkien,4.13,0395680921,9780395680926,eng,478,1619,44,12/14/1993,Houghton Mifflin Harcourt,1993.0,32.0,4.057142857142857,25912,14,5.618931484471245,4.078205128205129,1
18964,The War of the Jewels (The History of Middle-Earth  #11),J.R.R. Tolkien/Christopher Tolkien,3.93,0395710413,9780395710418,eng,470,3329,15,12/6/1994,Houghton Mifflin Harcourt,1994.0,31.0,4.057142857142857,25912,14,5.618931484471245,4.078205128205129,0
18966,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,0261102427,9780261102422,eng,384,292,40,2/7/1999,HarperCollins,1999.0,26.0,4.057142857142857,25912,14,5.618931484471245,4.036875,0
18967,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,Donald  Lloyd,3.54,1593600259,9781593600259,eng,192,25,6,9/28/2004,Cold Spring Press,2004.0,21.0,3.54,25,1,2.8860583975184335,3.54,0
18977,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,0048231533,9780048231536,eng,441,368,44,3/12/1979,Unwin Paperbacks,1979.0,46.0,4.057142857142857,25912,14,5.618931484471245,3.92,0
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,3.93,1880656418,9781880656419,en-US,240,317,19,9/1/1999,Stone Bridge Press,1999.0,26.0,3.93,317,1,3.8322448509460423,3.9850000000000003,0
18984,Cliffs Notes on Frank's The Diary of Anne Frank,Dorothea Shefer-Vanson/CliffsNotes/Anne Frank,4.32,0822003902,9780822003908,eng,64,70,1,7/10/1984,Cliffs Notes,1984.0,41.0,4.32,70,1,3.577433399224384,3.6823076923076927,1
18990,The Honourable Schoolboy,John le Carré,3.95,0743457919,9780743457910,eng,589,11733,513,10/29/2002,Scribner Book Company,2002.0,23.0,3.95,11733,1,4.924703202957731,3.755,0
19022,Valparaiso,Don DeLillo,3.33,033042694X,9780330426947,eng,107,383,21,4/1/2004,Pan MacMillan,2004.0,21.0,3.5064285714285717,100403,14,5.749911523759808,3.9625000000000004,0
19040,No More Water in the Tub!,Tedd Arnold/Mark Buehner,3.95,0140564306,9780140564303,eng,32,214,38,12/1/1998,Puffin Books,1998.0,27.0,3.95,214,1,3.7248208445502877,4.0192000000000005,0
19041,Big Red Tub,Julia Jarman/Adrian    Reynolds,4.03,0439672325,9780439672320,eng,32,241,29,12/1/2004,Orchard,2004.0,21.0,4.03,241,1,3.8003107539589953,4.03,1
19043,Tabby in the Tub (Animal Ark  #29),Ben M. Baglio/Linda Chapman/Jenny Gregory,3.96,0439343909,9780439343909,eng,139,768,33,8/1/2003,Scholastic Paperbacks,2003.0,22.0,3.96,768,1,4.112156726963682,3.88,0
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,0738709123,9780738709123,eng,229,764,71,3/8/2007,Midnight Ink,2007.0,18.0,3.56,764,1,3.91059218625995,3.56,0
19056,Wickett's Remedy,Myla Goldberg,3.27,1400078121,9781400078127,eng,370,1557,231,10/10/2006,Anchor Books,2006.0,19.0,3.27,1557,1,3.978976904041197,3.8642499999999997,0
19057,I Am the Messenger,Markus Zusak/Emmanuel Pailler,4.07,0375836675,9780375836671,eng,357,110898,11457,5/9/2006,Alfred A. Knopf Borzoi Books,2006.0,19.0,4.07,110898,1,5.658541982961565,4.07,1
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,043938950x,9780439389501,eng,256,4327,385,6/1/2004,Push,2004.0,21.0,3.54,6918,2,4.642330416583265,3.776,0
19063,The Book Thief,Markus Zusak/Cao Xuân Việt Khương,4.37,0375831002,9780375831003,eng,552,1516367,86881,3/14/2006,Alfred A. Knopf,2006.0,19.0,4.37,1516367,1,6.593178004049051,3.8509677419354835,1
19065,Fighting Ruben Wolfe (Wolfe Brothers  #2),Markus Zusak/Stig Wemyss,3.84,0439241871,9780439241878,eng,224,3105,223,6/1/2002,Push,2002.0,23.0,3.84,3105,1,4.470956737224579,3.776,0
19066,Underdog (Wolfe Brothers  #1),Markus Zusak,3.38,3473352349,9783473352340,eng,153,2591,207,5/1/1999,Ravensburger Buchverlag,1999.0,26.0,3.54,6918,2,4.642330416583265,3.38,0
19067,Nicomachean Ethics,Aristotle/Martin Ostwald,3.94,0023895306,9780023895302,en-US,352,265,20,1/11/1962,Prentice Hall/Simon & Schuster Company (Englewood Cliffs  NJ),1962.0,63.0,3.94,265,1,3.7836783287464986,3.94,0
19068,The Nicomachean Ethics,Aristotle/James Alexander Kerr Thomson/Jonathan Barnes/Hugh Tredennick,3.94,0140449493,9780140449495,eng,329,23683,472,1/29/2004,Penguin Classics,2004.0,21.0,3.94,23683,1,5.130395934207489,3.944565217391304,0
19072,Nicomachean Ethics,Aristotle/Hippocrates George Apostle,3.94,0911589031,9780911589030,eng,372,13,0,5/1/1984,Peripatetic Press,1984.0,41.0,3.94,13,1,2.9003466349965663,3.94,0
19075,Madame Bovary,Gustave Flaubert/Geoffrey Wall/Michèle Roberts,3.67,0140449124,9780140449129,eng,327,3620,394,12/31/2002,Penguin Classics,2002.0,23.0,3.67,3620,1,4.431981089041681,3.944565217391304,0
19078,Madame Bovary (Critical Editions),Gustave Flaubert/Margaret Cohen/Eleanor Marx,3.67,0393979172,9780393979176,en-US,576,401,33,12/19/2004,W.W. Norton & Company,2004.0,21.0,3.67,401,1,3.772565062697695,3.95625,0
19081,Madame Bovary,Gustave Flaubert/Donada  Peters,3.67,1400132746,9781400132744,eng,0,3,0,10/1/2006,Tantor Media,2006.0,19.0,3.67,3,1,2.3895177444479563,3.76,0
19082,The Complete Works: The Revised Oxford Translation  Vol. 1,Aristotle/Jonathan Barnes,4.43,0691099502,9780691099507,eng,1757,2318,17,9/1/1984,Bollingen/Princeton University Press (NJ),1984.0,41.0,4.43,2318,1,4.678296837288649,4.43,1
19083,Politics,Aristotle,3.94,0486414248,9780486414249,eng,368,26727,274,11/15/2000,Dover Publications,2000.0,25.0,3.94,26727,1,5.166669531322967,3.9538823529411764,0
19084,Aristotle's Ethics (SparkNotes Literature Guides),SparkNotes,3.0,158663822X,9781586638221,eng,80,2,0,6/13/2003,SparkNotes,2003.0,22.0,3.4299999999999997,12,3,2.7617436794624393,3.7154545454545453,0
19088,The Politics and The Constitution of Athens,Aristotle/Stephen Everson,3.98,0521484006,9780521484008,eng,327,407,12,10/13/1996,Cambridge University Press,1996.0,29.0,3.98,407,1,3.932009588433237,3.9316666666666666,0
19090,Middlemarch,George Eliot/Megan McDaniel/Lynne Sharon Schwartz/Lynn Sharon Schwartz,3.96,1593080239,9781593080235,eng,848,503,121,4/1/2003,Barnes  Noble Classics,2003.0,22.0,3.96,503,1,3.9854023165333996,3.9921875,0
19093,Middlemarch,George Eliot/Harriet Walter,3.96,0141804513,9780141804514,eng,6,50,14,1/28/2003,Penguin Audio UK,2003.0,22.0,3.96,50,1,3.2981771259292865,3.96,0
19099,Silas Marner,George Eliot,3.64,1591940486,9781591940487,eng,279,165,6,5/31/2006,Townsend Press,2006.0,19.0,3.715,363,2,3.8463686180246444,3.64,0
19100,1984,George Orwell/Mauricio Molina/Miguel Martínez Sarmiento,4.18,9685270880,9789685270885,spa,301,451,42,8/1/2002,Lectorum,2002.0,23.0,4.18,451,1,4.062734090061658,4.18,1
19103,The Complete Tales of Nikolai Gogol  Volume 1,Nikolai Gogol/Constance Garnett/Leonard J. Kent,4.32,0226300684,9780226300689,en-US,302,311,14,4/15/1985,University of Chicago Press,1985.0,40.0,4.32,311,1,4.021530392454834,4.022142857142858,1
19104,The Overcoat and Other Short Stories,Nikolai Gogol,4.21,0486270572,9780486270579,rus,103,8944,196,2/21/1992,Dover Publications,1992.0,33.0,4.165,16210,2,5.210256048676094,3.9538823529411764,1
19106,The Nose,Nikolai Gogol/Kevin Hawkes,3.89,0688104649,9780688104641,eng,31,12968,446,9/29/1994,HarperCollins Publishers,1994.0,31.0,3.89,12968,1,4.924724588112712,3.8685416666666668,0
19108,Dead Souls,Nikolai Gogol/Richard Pevear/Larissa Volokhonsky,3.99,1400043190,9781400043194,eng,445,388,49,9/21/2004,Everyman's Library,2004.0,21.0,3.99,388,1,3.922703239197523,4.147435897435898,0
19117,Fathers and Sons,Ivan Turgenev/George Reavy/Jane Costlow,3.96,0451529693,9780451529695,eng,244,49911,1127,2/1/2005,Signet Book,2005.0,20.0,3.96,49911,1,5.3640344562491755,4.0088888888888885,0
19118,Father to Son  (The Destroyer  #129),Warren Murphy/Richard Sapir/James Mullaney,4.11,0373632444,9780373632442,eng,349,60,4,10/1/2002,Gold Eagle,2002.0,23.0,4.11,60,1,3.4268915953639825,3.8783333333333334,1
19124,Children of the Star (Children of the Star  #1-3),Sylvia Engdahl,4.24,1892065142,9781892065148,eng,728,168,12,1/10/2000,Meisha Merlin Publishing,2000.0,25.0,4.11,228,2,3.9048390587998942,4.09,1
19125,From Far Away,Robert Munsch/Michael Martchenko/Saoussan Askar,4.0,155037396X,9781550373967,eng,33,219,21,2/1/1995,Annick Press,1995.0,30.0,4.0,219,1,3.7567177000176977,4.0,0
19126,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,4.31,1591165997,9781591165996,eng,200,5827,125,11/9/2004,VIZ Media,2004.0,21.0,4.31,5827,1,4.894758186306517,4.428571428571429,1
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,0787976385,9780787976385,eng,224,2677,166,2/1/2006,Jossey-Bass,2006.0,19.0,4.045,68121,2,5.580939106023217,3.98125,1
19134,Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.03,0226467716,9780226467719,eng,471,1260,130,5/1/2002,University Of Chicago Press,2002.0,23.0,4.03,1260,1,4.295527536901465,4.12875,1
19135,'Salem's Lot,Stephen King/Ron McLarty,4.02,0743536959,9780743536950,en-US,0,56,5,1/19/2004,Simon & Schuster Audio,2004.0,21.0,3.8599999999999994,3318,3,4.639484515739969,3.901,1
19136,El misterio de Salem's Lot,Stephen King/Marta I. Guastavino,4.02,8484504794,9788484504795,spa,509,16,3,12/17/2002,Plaza & Janes Editores  S.A.,2002.0,23.0,4.02,16,1,2.998593439328854,4.02,1
19137,'Salem's Lot,Stephen King,4.02,0451098277,9780451098276,eng,817,18,3,8/1/1976,Signet,1976.0,49.0,3.9735,2985634,40,7.202261317091825,3.9445454545454544,1
19144,Prodigal Blues,Gary A. Braunbeck/Deena Warner,4.25,1587671093,9781587671098,eng,304,221,28,5/1/2006,Cemetery Dance Publications,2006.0,19.0,4.25,221,1,3.8844326506736726,4.064,1
19148,The Divine Comedy  Vol. I: Inferno,Dante Alighieri/Mark Musa,4.0,0140444416,9780140444414,eng,432,305,19,11/28/1984,Penguin Classics,1984.0,41.0,4.008571428571428,4007,7,4.908988315451091,3.944565217391304,0
19152,The Divine Comedy I: Hell,Dante Alighieri/Dorothy L. Sayers,4.0,0140440062,9780140440065,eng,347,696,75,1/27/2005,Penguin Classics,2005.0,20.0,4.0,696,1,4.102665059340146,3.944565217391304,0
19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri/Mark Musa,4.0,0142437220,9780142437223,eng,432,2172,166,2/27/2003,Penguin Classics,2003.0,22.0,4.008571428571428,4007,7,4.908988315451091,3.944565217391304,0
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel/Sander I. Marcus/Loral Dean,3.8,047115847X,9780471158479,eng,291,2,0,8/13/1996,Wiley,1996.0,29.0,3.8,2,1,2.368213122712422,3.883181818181818,0
19163,Inferno,Dante Alighieri/Allen Mandelbaum/Barry Moser/Gabriel Marruzzo/Laury Magnus,4.0,0553213393,9780553213393,eng,396,1075,86,8/3/2004,Bantam Books,2004.0,21.0,4.0,1075,1,4.232931158328508,3.8635416666666664,0
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri/Robert M. Durling,4.02,0195087453,9780195087451,ita,704,15675,244,4/8/2004,Oxford University Press  USA,2004.0,21.0,4.02,15675,1,5.046595283907845,3.9506666666666668,1
19165,Dante Alighieri's Divine Comedy  the Inferno,Dante Alighieri,4.0,0812034112,9780812034110,en-US,101,5,0,10/1/1984,Barron's Educational Series,1984.0,41.0,4.0,5,1,2.6761572768804056,3.8025,0
19166,The Portable Dante,Dante Alighieri/Mark Musa,4.22,0142437549,9780142437544,eng,654,278,38,7/29/2003,Penguin Books,2003.0,22.0,4.008571428571428,4007,7,4.908988315451091,3.920383141762452,1
19171,Purgatorio (The Divine Comedy  #2),Dante Alighieri/Allen Mandelbaum/Laury Magnus/Anthony Oldcorn/Daniel Feldman/Barry Moser,4.02,055321344X,9780553213447,eng,413,460,33,8/3/2004,Bantam Books,2004.0,21.0,4.02,460,1,3.9886488490109833,3.8635416666666664,1
19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,0140444432,9780140444438,eng,433,378,32,7/31/1986,Penguin Classics,1986.0,39.0,4.008571428571428,4007,7,4.908988315451091,3.944565217391304,0
